horizon,model,date,equity
t+3,mohamed_v3,2023-12-11,11435.907117890025
t+3,mohamed_v3,2023-12-14,11435.907117890025
t+3,mohamed_v3,2023-12-19,11435.907117890025
t+3,mohamed_v3,2023-12-22,11435.907117890025
t+3,mohamed_v3,2023-12-28,11435.907117890025
t+3,mohamed_v3,2024-01-03,11435.907117890025
t+3,mohamed_v3,2024-01-08,11435.907117890025
t+3,mohamed_v3,2024-01-11,11435.907117890025
t+3,mohamed_v3,2024-01-17,11435.907117890025
t+3,mohamed_v3,2024-01-22,11435.907117890025
t+3,mohamed_v3,2024-01-25,11435.907117890025
t+3,mohamed_v3,2024-01-30,11435.907117890025
t+3,mohamed_v3,2024-02-02,11435.907117890025
t+3,mohamed_v3,2024-02-07,11435.907117890025
t+3,mohamed_v3,2024-02-12,11435.907117890025
t+3,mohamed_v3,2024-02-15,11435.907117890025
t+3,mohamed_v3,2024-02-21,11435.907117890025
t+3,mohamed_v3,2024-02-26,11435.907117890025
t+3,mohamed_v3,2024-02-29,11435.907117890025
t+3,mohamed_v3,2024-03-05,11435.907117890025
t+3,mohamed_v3,2024-03-08,11435.907117890025
t+3,mohamed_v3,2024-03-13,11435.907117890025
t+3,mohamed_v3,2024-03-18,11435.907117890025
t+3,mohamed_v3,2024-03-21,11435.907117890025
t+3,mohamed_v3,2024-03-26,11435.907117890025
t+3,mohamed_v3,2024-04-01,11435.907117890025
t+3,mohamed_v3,2024-04-04,11435.907117890025
t+3,mohamed_v3,2024-04-09,11435.907117890025
t+3,mohamed_v3,2024-04-12,11435.907117890025
t+3,mohamed_v3,2024-04-17,11435.907117890025
t+3,mohamed_v3,2024-04-22,11435.907117890025
t+3,mohamed_v3,2024-04-25,11435.907117890025
t+3,mohamed_v3,2024-04-30,11435.907117890025
t+3,mohamed_v3,2024-05-03,11435.907117890025
t+3,mohamed_v3,2024-05-08,11435.907117890025
t+3,mohamed_v3,2024-05-13,11435.907117890025
t+3,mohamed_v3,2024-05-16,11435.907117890025
t+3,mohamed_v3,2024-05-21,11435.907117890025
t+3,mohamed_v3,2024-05-24,11435.907117890025
t+3,mohamed_v3,2024-05-30,11435.907117890025
t+3,mohamed_v3,2024-06-04,11435.907117890025
t+3,mohamed_v3,2024-06-07,11435.907117890025
t+3,mohamed_v3,2024-06-12,11435.907117890025
t+3,mohamed_v3,2024-06-17,11435.907117890025
t+3,mohamed_v3,2024-06-21,11435.907117890025
t+3,mohamed_v3,2024-06-26,11434.711976255816
t+3,mohamed_v3,2024-07-01,11428.99462026769
t+3,mohamed_v3,2024-07-05,11428.99462026769
t+3,mohamed_v3,2024-07-10,11428.99462026769
t+3,mohamed_v3,2024-07-15,11268.610743118485
t+3,mohamed_v3,2024-07-18,11262.976437746926
t+3,mohamed_v3,2024-07-23,11262.976437746926
t+3,mohamed_v3,2024-07-26,11262.976437746926
t+3,mohamed_v3,2024-07-31,11262.976437746926
t+3,mohamed_v3,2024-08-05,11262.976437746926
t+3,mohamed_v3,2024-08-08,11262.976437746926
t+3,mohamed_v3,2024-08-13,11621.894764582463
t+3,mohamed_v3,2024-08-16,11616.083817200171
t+3,mohamed_v3,2024-08-21,11616.083817200171
t+3,mohamed_v3,2024-08-26,11616.083817200171
t+3,mohamed_v3,2024-08-29,11616.083817200171
t+3,mohamed_v3,2024-09-04,11616.083817200171
t+3,mohamed_v3,2024-09-09,11616.083817200171
t+3,mohamed_v3,2024-09-12,11616.083817200171
t+3,mohamed_v3,2024-09-17,11616.083817200171
t+3,mohamed_v3,2024-09-20,11616.083817200171
t+3,mohamed_v3,2024-09-25,11616.083817200171
t+3,mohamed_v3,2024-09-30,11616.083817200171
t+3,mohamed_v3,2024-10-03,11616.083817200171
t+3,mohamed_v3,2024-10-08,11616.083817200171
t+3,mohamed_v3,2024-10-11,11616.083817200171
t+3,mohamed_v3,2024-10-16,11616.083817200171
t+3,mohamed_v3,2024-10-21,11616.083817200171
t+3,mohamed_v3,2024-10-24,11616.083817200171
t+3,mohamed_v3,2024-10-29,11616.083817200171
t+3,mohamed_v3,2024-11-01,11616.083817200171
t+3,mohamed_v3,2024-11-06,11616.083817200171
t+3,mohamed_v3,2024-11-11,11616.083817200171
t+3,mohamed_v3,2024-11-14,11616.083817200171
t+3,mohamed_v3,2024-11-19,11616.083817200171
t+3,mohamed_v3,2024-11-22,11616.083817200171
t+3,mohamed_v3,2024-11-27,11616.083817200171
t+3,mohamed_v3,2024-12-03,11616.083817200171
t+3,mohamed_v3,2024-12-06,11616.083817200171
t+3,mohamed_v3,2024-12-11,11616.083817200171
t+3,mohamed_v3,2024-12-16,11616.083817200171
t+3,mohamed_v3,2024-12-19,11616.083817200171
t+5,buy_and_hold,2021-04-01,10000.0
t+5,buy_and_hold,2021-04-09,10386.356636881828
t+5,buy_and_hold,2021-04-16,10537.326360276342
t+5,buy_and_hold,2021-04-23,10457.528589464519
t+5,buy_and_hold,2021-04-30,10413.469583061646
t+5,buy_and_hold,2021-05-07,10296.700381650431
t+5,buy_and_hold,2021-05-14,10056.074399613643
t+5,buy_and_hold,2021-05-21,10075.176445879511
t+5,buy_and_hold,2021-05-28,10288.38107609071
t+5,buy_and_hold,2021-06-07,10370.644176885091
t+5,buy_and_hold,2021-06-14,10614.35135122202
t+5,buy_and_hold,2021-06-21,10609.72909995085
t+5,buy_and_hold,2021-06-28,10897.80272535074
t+5,buy_and_hold,2021-07-06,11097.451829105688
t+5,buy_and_hold,2021-07-13,11166.158456785004
t+5,buy_and_hold,2021-07-20,11054.318027629964
t+5,buy_and_hold,2021-07-27,11228.08590008758
t+5,buy_and_hold,2021-08-03,11301.413837973254
t+5,buy_and_hold,2021-08-10,11302.338100191115
t+5,buy_and_hold,2021-08-17,11268.13945936866
t+5,buy_and_hold,2021-08-24,11534.337326389903
t+5,buy_and_hold,2021-08-31,11706.257624480171
t+5,buy_and_hold,2021-09-08,11731.829505284804
t+5,buy_and_hold,2021-09-15,11647.717880572041
t+5,buy_and_hold,2021-09-22,11386.449730790411
t+5,buy_and_hold,2021-09-29,11069.414622235674
t+5,buy_and_hold,2021-10-06,11081.430971804599
t+5,buy_and_hold,2021-10-13,11091.597856419197
t+5,buy_and_hold,2021-10-20,11553.131914893216
t+5,buy_and_hold,2021-10-27,11707.79775041665
t+5,buy_and_hold,2021-11-03,12113.873260046526
t+5,buy_and_hold,2021-11-10,12000.801105551398
t+5,buy_and_hold,2021-11-17,12250.978097742234
t+5,buy_and_hold,2021-11-24,12285.793540390867
t+5,buy_and_hold,2021-12-02,12013.12490455765
t+5,buy_and_hold,2021-12-09,12130.819305637773
t+5,buy_and_hold,2021-12-16,11918.537988256461
t+5,buy_and_hold,2021-12-23,12229.103254159247
t+5,buy_and_hold,2021-12-31,12257.756323901032
t+5,buy_and_hold,2022-01-07,11703.483886048589
t+5,buy_and_hold,2022-01-14,11708.10613727022
t+5,buy_and_hold,2022-01-24,10885.170494913013
t+5,buy_and_hold,2022-01-31,11185.567945757062
t+5,buy_and_hold,2022-02-07,10941.553321448224
t+5,buy_and_hold,2022-02-14,10706.164524478518
t+5,buy_and_hold,2022-02-22,10416.242372807183
t+5,buy_and_hold,2022-03-01,10521.304560682303
t+5,buy_and_hold,2022-03-08,9962.411742334833
t+5,buy_and_hold,2022-03-15,10110.299333995305
t+5,buy_and_hold,2022-03-22,10997.935216151034
t+5,buy_and_hold,2022-03-29,11436.361780360528
t+5,buy_and_hold,2022-04-05,11125.489053971733
t+5,buy_and_hold,2022-04-12,10458.452887757812
t+5,buy_and_hold,2022-04-20,10512.677839137168
t+5,buy_and_hold,2022-04-27,9759.374073832723
t+5,buy_and_hold,2022-05-04,10154.974293533649
t+5,buy_and_hold,2022-05-11,8991.58857933807
t+5,buy_and_hold,2022-05-18,8970.022147485613
t+5,buy_and_hold,2022-05-25,8973.719196370641
t+5,buy_and_hold,2022-06-02,9686.04612303455
t+5,buy_and_hold,2022-06-09,9224.51206845094
t+5,buy_and_hold,2022-06-16,8361.524769147969
t+5,buy_and_hold,2022-06-24,9076.93191881854
t+5,buy_and_hold,2022-07-01,8692.42378099564
t+5,buy_and_hold,2022-07-11,8905.32094963035
t+5,buy_and_hold,2022-07-18,8916.412096082102
t+5,buy_and_hold,2022-07-25,9251.316595846281
t+5,buy_and_hold,2022-08-01,9713.466522910696
t+5,buy_and_hold,2022-08-08,9881.072974211504
t+5,buy_and_hold,2022-08-15,10261.57658851608
t+5,buy_and_hold,2022-08-22,9685.429310906353
t+5,buy_and_hold,2022-08-29,9378.8704340054
t+5,buy_and_hold,2022-09-06,9028.868396651716
t+5,buy_and_hold,2022-09-13,9048.895645057564
t+5,buy_and_hold,2022-09-20,8895.769939219586
t+5,buy_and_hold,2022-09-27,8456.727529549502
t+5,buy_and_hold,2022-10-04,8692.423798167489
t+5,buy_and_hold,2022-10-11,8095.325970947535
t+5,buy_and_hold,2022-10-18,8364.297548388935
t+5,buy_and_hold,2022-10-25,8756.50816850328
t+5,buy_and_hold,2022-11-01,8476.137019471098
t+5,buy_and_hold,2022-11-08,8304.526062566894
t+5,buy_and_hold,2022-11-15,8916.104619466158
t+5,buy_and_hold,2022-11-22,8810.11816194052
t+5,buy_and_hold,2022-11-30,9038.419382466835
t+5,buy_and_hold,2022-12-07,8643.127567687163
t+5,buy_and_hold,2022-12-14,8827.37166540982
t+5,buy_and_hold,2022-12-21,8424.993233908552
t+5,buy_and_hold,2022-12-29,8209.014873259668
t+5,buy_and_hold,2023-01-06,8281.72600685729
t+5,buy_and_hold,2023-01-13,8656.684043547772
t+5,buy_and_hold,2023-01-23,8902.855600751369
t+5,buy_and_hold,2023-01-30,8943.21661735873
t+5,buy_and_hold,2023-02-06,9353.605966431798
t+5,buy_and_hold,2023-02-13,9381.643172801298
t+5,buy_and_hold,2023-02-21,9059.062507372531
t+5,buy_and_hold,2023-02-28,9044.581772544612
t+5,buy_and_hold,2023-03-07,9130.233514871912
t+5,buy_and_hold,2023-03-14,9161.96777184857
t+5,buy_and_hold,2023-03-21,9561.573432863674
t+5,buy_and_hold,2023-03-28,9462.365210968776
t+5,buy_and_hold,2023-04-04,9830.545009674379
t+5,buy_and_hold,2023-04-12,9644.760787250856
t+5,buy_and_hold,2023-04-19,9819.45292915559
t+5,buy_and_hold,2023-04-26,9608.712686670631
t+5,buy_and_hold,2023-05-03,9775.703263675709
t+5,buy_and_hold,2023-05-10,10017.561912703313
t+5,buy_and_hold,2023-05-17,10201.80508281408
t+5,buy_and_hold,2023-05-24,10218.134342257286
t+5,buy_and_hold,2023-06-01,10845.426308265176
t+5,buy_and_hold,2023-06-08,10880.54921230402
t+5,buy_and_hold,2023-06-15,11407.708706939016
t+5,buy_and_hold,2023-06-23,11169.855505270518
t+5,buy_and_hold,2023-06-30,11381.828406088003
t+5,buy_and_hold,2023-07-10,11287.548963944717
t+5,buy_and_hold,2023-07-17,11788.211366625519
t+5,buy_and_hold,2023-07-24,11591.64440131349
t+5,buy_and_hold,2023-07-31,11821.178283268442
t+5,buy_and_hold,2023-08-07,11559.601728212523
t+5,buy_and_hold,2023-08-14,11410.48147207676
t+5,buy_and_hold,2023-08-21,11211.756628848818
t+5,buy_and_hold,2023-08-28,11299.873698142792
t+5,buy_and_hold,2023-09-05,11648.334653074498
t+5,buy_and_hold,2023-09-12,11485.657920124397
t+5,buy_and_hold,2023-09-19,11395.692320246544
t+5,buy_and_hold,2023-09-26,10913.207716076175
t+5,buy_and_hold,2023-10-03,10935.083487553358
t+5,buy_and_hold,2023-10-10,11356.255577411252
t+5,buy_and_hold,2023-10-17,11344.240168266106
t+5,buy_and_hold,2023-10-24,11064.793298976772
t+5,buy_and_hold,2023-10-31,10810.302454921948
t+5,buy_and_hold,2023-11-07,11482.885159424097
t+5,buy_and_hold,2023-11-14,11872.014573729299
t+5,buy_and_hold,2023-11-21,11968.758402887797
t+5,buy_and_hold,2023-11-29,12010.043682820002
t+5,buy_and_hold,2023-12-06,11863.387813652334
t+5,buy_and_hold,2023-12-13,12439.22666864244
t+5,buy_and_hold,2023-12-20,12418.891959366902
t+5,buy_and_hold,2023-12-28,12672.15015688172
t+5,buy_and_hold,2024-01-05,12223.865115147295
t+5,buy_and_hold,2024-01-12,12618.54107509332
t+5,buy_and_hold,2024-01-22,12993.499115799248
t+5,buy_and_hold,2024-01-29,13191.298756082015
t+5,buy_and_hold,2024-02-05,13200.542318099182
t+5,buy_and_hold,2024-02-12,13412.822694568336
t+5,buy_and_hold,2024-02-20,13165.72687661239
t+5,buy_and_hold,2024-02-27,13482.453577978506
t+5,buy_and_hold,2024-03-05,13434.697522489916
t+5,buy_and_hold,2024-03-12,13669.162061861576
t+5,buy_and_hold,2024-03-19,13512.339303898949
t+5,buy_and_hold,2024-03-26,13658.686773351395
t+5,buy_and_hold,2024-04-03,13621.09854437078
t+5,buy_and_hold,2024-04-10,13506.176927082288
t+5,buy_and_hold,2024-04-17,13120.127740598284
t+5,buy_and_hold,2024-04-24,13140.770850172425
t+5,buy_and_hold,2024-05-01,12987.028339089346
t+5,buy_and_hold,2024-05-08,13558.245870060764
t+5,buy_and_hold,2024-05-15,13953.846083301356
t+5,buy_and_hold,2024-05-22,14040.422089131456
t+5,buy_and_hold,2024-05-30,13912.252399333054
t+5,buy_and_hold,2024-06-06,14276.426748223494
t+5,buy_and_hold,2024-06-13,14687.740362745606
t+5,buy_and_hold,2024-06-21,14794.342680621734
t+5,buy_and_hold,2024-06-28,14761.37576006643
t+5,buy_and_hold,2024-07-08,15323.042307855641
t+5,buy_and_hold,2024-07-15,15286.378340966434
t+5,buy_and_hold,2024-07-22,14860.276543196595
t+5,buy_and_hold,2024-07-29,14292.756053246716
t+5,buy_and_hold,2024-08-05,13413.746952651245
t+5,buy_and_hold,2024-08-12,13907.01526541672
t+5,buy_and_hold,2024-08-19,14827.9254914388
t+5,buy_and_hold,2024-08-26,14645.222446372874
t+5,buy_and_hold,2024-09-03,14228.363252634112
t+5,buy_and_hold,2024-09-10,14131.311957676286
t+5,buy_and_hold,2024-09-17,14588.223741851203
t+5,buy_and_hold,2024-09-24,14954.246618216117
t+5,buy_and_hold,2024-10-01,14827.925453467788
t+5,buy_and_hold,2024-10-08,15075.329661245865
t+5,buy_and_hold,2024-10-15,15123.085717361659
t+5,buy_and_hold,2024-10-22,15280.524329972915
t+5,buy_and_hold,2024-10-29,15409.926686954417
t+5,buy_and_hold,2024-11-05,15164.986853669268
t+5,buy_and_hold,2024-11-12,15802.753138238366
t+5,buy_and_hold,2024-11-19,15511.59926079993
t+5,buy_and_hold,2024-11-26,15691.837919052105
t+5,buy_and_hold,2024-12-04,16121.637702220272
t+5,buy_and_hold,2024-12-11,16326.831430473532
t+5,buy_and_hold,2024-12-18,15912.436643438945
t+5,baseline,2021-04-01,10000.0
t+5,baseline,2021-04-09,10381.163458563387
t+5,baseline,2021-04-16,10532.057697096203
t+5,baseline,2021-04-23,10452.299825169786
t+5,baseline,2021-04-30,10408.262848270115
t+5,baseline,2021-05-07,10291.552031459607
t+5,baseline,2021-05-14,10286.406255443877
t+5,baseline,2021-05-21,10300.7928563622
t+5,baseline,2021-05-28,10518.77184101026
t+5,baseline,2021-06-07,10602.877083787573
t+5,baseline,2021-06-14,10852.041665067012
t+5,baseline,2021-06-21,10847.315906353986
t+5,baseline,2021-06-28,11141.84044977666
t+5,baseline,2021-07-06,11345.960355049303
t+5,baseline,2021-07-13,11416.205550593573
t+5,baseline,2021-07-20,11301.860645580631
t+5,baseline,2021-07-27,11296.20971525784
t+5,baseline,2021-08-03,11296.20971525784
t+5,baseline,2021-08-10,11296.20971525784
t+5,baseline,2021-08-17,11296.20971525784
t+5,baseline,2021-08-24,11557.28917700497
t+5,baseline,2021-08-31,11729.551574419007
t+5,baseline,2021-09-08,11755.174339983776
t+5,baseline,2021-09-15,11670.895343935255
t+5,baseline,2021-09-22,11409.107304074587
t+5,baseline,2021-09-29,11091.441336351665
t+5,baseline,2021-10-06,11103.48159691369
t+5,baseline,2021-10-13,11113.668712323548
t+5,baseline,2021-10-20,11576.12116432674
t+5,baseline,2021-10-27,11731.09476500839
t+5,baseline,2021-11-03,12137.978312774463
t+5,baseline,2021-11-10,12024.681159206977
t+5,baseline,2021-11-17,12275.35597149702
t+5,baseline,2021-11-24,12310.24069240726
t+5,baseline,2021-12-02,12037.029480991245
t+5,baseline,2021-12-09,12154.958078821071
t+5,baseline,2021-12-16,11942.254348868753
t+5,baseline,2021-12-23,12253.43759978338
t+5,baseline,2021-12-31,12282.147685455753
t+5,baseline,2022-01-07,11726.77231660401
t+5,baseline,2022-01-14,11731.403765512216
t+5,baseline,2022-01-24,10906.830586867076
t+5,baseline,2022-01-31,11207.825790076244
t+5,baseline,2022-02-07,10963.325607989222
t+5,baseline,2022-02-14,10727.468417530437
t+5,baseline,2022-02-22,10436.969357994623
t+5,baseline,2022-03-01,10542.240606136767
t+5,baseline,2022-03-08,9982.235662825933
t+5,baseline,2022-03-15,10130.417531809459
t+5,baseline,2022-03-22,11019.81969542474
t+5,baseline,2022-03-29,11014.309785577028
t+5,baseline,2022-04-05,10709.552173781585
t+5,baseline,2022-04-12,10067.453782491813
t+5,baseline,2022-04-20,10119.651483024418
t+5,baseline,2022-04-27,9394.510688035814
t+5,baseline,2022-05-04,9775.321021163063
t+5,baseline,2022-05-11,8655.42957693376
t+5,baseline,2022-05-18,8634.669426435592
t+5,baseline,2022-05-25,8638.228257668192
t+5,baseline,2022-06-02,9323.924171698436
t+5,baseline,2022-06-09,8879.645002166058
t+5,baseline,2022-06-16,8048.921295337492
t+5,baseline,2022-06-24,8737.582275338022
t+5,baseline,2022-07-01,8367.449336167327
t+5,baseline,2022-07-11,8572.387143762387
t+5,baseline,2022-07-18,8583.063637264459
t+5,baseline,2022-07-25,8905.447417074864
t+5,baseline,2022-08-01,8900.994693366327
t+5,baseline,2022-08-08,9050.054603248476
t+5,baseline,2022-08-15,9398.557088269807
t+5,baseline,2022-08-22,8870.864970673936
t+5,baseline,2022-08-29,8590.088319969607
t+5,baseline,2022-09-06,8585.793275809623
t+5,baseline,2022-09-13,8600.535304949603
t+5,baseline,2022-09-20,8596.235037297129
t+5,baseline,2022-09-27,8596.235037297129
t+5,baseline,2022-10-04,8831.40159037557
t+5,baseline,2022-10-11,8224.75713500148
t+5,baseline,2022-10-18,8498.029132770685
t+5,baseline,2022-10-25,8896.510566104647
t+5,baseline,2022-11-01,8611.65673603941
t+5,baseline,2022-11-08,8437.301997600498
t+5,baseline,2022-11-15,9058.658706091679
t+5,baseline,2022-11-22,9054.129376738634
t+5,baseline,2022-11-30,9054.129376738634
t+5,baseline,2022-12-07,9054.129376738634
t+5,baseline,2022-12-14,9054.129376738634
t+5,baseline,2022-12-21,9054.129376738634
t+5,baseline,2022-12-29,8817.61182640637
t+5,baseline,2023-01-06,8895.71359152928
t+5,baseline,2023-01-13,9298.470130501812
t+5,baseline,2023-01-23,9562.892264903596
t+5,baseline,2023-01-30,9558.110818771145
t+5,baseline,2023-02-06,9991.718282618742
t+5,baseline,2023-02-13,9986.722423477433
t+5,baseline,2023-02-21,9638.514899914018
t+5,baseline,2023-02-28,9633.695642464061
t+5,baseline,2023-03-07,9633.695642464061
t+5,baseline,2023-03-14,9633.695642464061
t+5,baseline,2023-03-21,9633.695642464061
t+5,baseline,2023-03-28,9633.695642464061
t+5,baseline,2023-04-04,9633.695642464061
t+5,baseline,2023-04-12,9446.905795392779
t+5,baseline,2023-04-19,9618.01425978838
t+5,baseline,2023-04-26,9613.205252658487
t+5,baseline,2023-05-03,9613.205252658487
t+5,baseline,2023-05-10,9613.205252658487
t+5,baseline,2023-05-17,9613.205252658487
t+5,baseline,2023-05-24,9613.205252658487
t+5,baseline,2023-06-01,9613.205252658487
t+5,baseline,2023-06-08,9639.51544103325
t+5,baseline,2023-06-15,9634.695683312735
t+5,baseline,2023-06-23,9634.695683312735
t+5,baseline,2023-06-30,9634.695683312735
t+5,baseline,2023-07-10,9550.11087412978
t+5,baseline,2023-07-17,9545.335818692714
t+5,baseline,2023-07-24,9381.475441241042
t+5,baseline,2023-07-31,9567.244293523045
t+5,baseline,2023-08-07,9562.460671376284
t+5,baseline,2023-08-14,9562.460671376284
t+5,baseline,2023-08-21,9391.222981408133
t+5,baseline,2023-08-28,9465.031847726066
t+5,baseline,2023-09-05,9756.910688518748
t+5,baseline,2023-09-12,9620.64894795524
t+5,baseline,2023-09-19,9545.291710273583
t+5,baseline,2023-09-26,9141.151605127043
t+5,baseline,2023-10-03,9159.475250085938
t+5,baseline,2023-10-10,9512.258595313371
t+5,baseline,2023-10-17,9502.194214660962
t+5,baseline,2023-10-24,9268.123145529844
t+5,baseline,2023-10-31,9054.955812134825
t+5,baseline,2023-11-07,9618.326420373469
t+5,baseline,2023-11-14,9944.270089982014
t+5,baseline,2023-11-21,10025.304927053394
t+5,baseline,2023-11-29,10059.886418832795
t+5,baseline,2023-12-06,9937.044119050624
t+5,baseline,2023-12-13,10419.379873169297
t+5,baseline,2023-12-20,10402.347057046862
t+5,baseline,2023-12-28,10614.481897595517
t+5,baseline,2024-01-05,10238.988125698499
t+5,baseline,2024-01-12,10569.577708397548
t+5,baseline,2024-01-22,10883.651112370715
t+5,baseline,2024-01-29,11049.332600921587
t+5,baseline,2024-02-05,11057.075219221231
t+5,baseline,2024-02-12,11234.886102563942
t+5,baseline,2024-02-20,11027.913011636621
t+5,baseline,2024-02-27,11293.210518098858
t+5,baseline,2024-03-05,11253.20895717915
t+5,baseline,2024-03-12,11449.601801169956
t+5,baseline,2024-03-19,11318.243483527125
t+5,baseline,2024-03-26,11440.827460676284
t+5,baseline,2024-04-03,11409.342703067035
t+5,baseline,2024-04-10,11313.08173620273
t+5,baseline,2024-04-17,10989.718135646699
t+5,baseline,2024-04-24,11007.009274890801
t+5,baseline,2024-05-01,10878.231042264193
t+5,baseline,2024-05-08,11356.6958700182
t+5,baseline,2024-05-15,11688.059628349838
t+5,baseline,2024-05-22,11760.577664774042
t+5,baseline,2024-05-30,11653.219810318162
t+5,baseline,2024-06-06,11958.260548157508
t+5,baseline,2024-06-13,12302.786209669546
t+5,baseline,2024-06-21,12392.078741665262
t+5,baseline,2024-06-28,12364.464897359312
t+5,baseline,2024-07-08,12834.929603836605
t+5,baseline,2024-07-15,12804.21902922838
t+5,baseline,2024-07-22,12447.306448256106
t+5,baseline,2024-07-29,11971.938346354616
t+5,baseline,2024-08-05,11235.660282207351
t+5,baseline,2024-08-12,11648.8330675427
t+5,baseline,2024-08-19,12420.208469696816
t+5,baseline,2024-08-26,12267.172233503332
t+5,baseline,2024-09-03,11918.00146839971
t+5,baseline,2024-09-10,11836.709090964567
t+5,baseline,2024-09-17,12219.428819020264
t+5,baseline,2024-09-24,12526.01792561883
t+5,baseline,2024-10-01,12420.208437891431
t+5,baseline,2024-10-08,12627.439843165086
t+5,baseline,2024-10-15,12667.441404610156
t+5,baseline,2024-10-22,12799.315576148221
t+5,baseline,2024-10-29,12907.70594074159
t+5,baseline,2024-11-05,12702.538751731177
t+5,baseline,2024-11-12,13236.746332816316
t+5,baseline,2024-11-19,12992.869206738646
t+5,baseline,2024-11-26,13143.841216348685
t+5,baseline,2024-12-04,13503.851314205007
t+5,baseline,2024-12-11,13675.72625942585
t+5,baseline,2024-12-18,13328.619737566347
t+5,mohamed_v1,2021-04-01,10000.0
t+5,mohamed_v1,2021-04-09,10381.163458563387
t+5,mohamed_v1,2021-04-16,10532.057697096203
t+5,mohamed_v1,2021-04-23,10526.791668247655
t+5,mohamed_v1,2021-04-30,10477.1996265431
t+5,mohamed_v1,2021-05-07,10359.715801996545
t+5,mohamed_v1,2021-05-14,10117.617197969972
t+5,mohamed_v1,2021-05-21,10136.836148042916
t+5,mohamed_v1,2021-05-28,10351.345582598664
t+5,mohamed_v1,2021-06-07,10434.112130486132
t+5,mohamed_v1,2021-06-14,10679.310783594217
t+5,mohamed_v1,2021-06-21,10674.66024431854
t+5,mohamed_v1,2021-06-28,10964.496869506942
t+5,mohamed_v1,2021-07-06,11165.36781829268
t+5,mohamed_v1,2021-07-13,11234.494927957807
t+5,mohamed_v1,2021-07-20,11121.970039568869
t+5,mohamed_v1,2021-07-27,11296.801364891937
t+5,mohamed_v1,2021-08-03,11370.578067008646
t+5,mohamed_v1,2021-08-10,11371.507985676633
t+5,mohamed_v1,2021-08-17,11337.10005045434
t+5,mohamed_v1,2021-08-24,11604.927038442866
t+5,mohamed_v1,2021-08-31,11777.899482312718
t+5,mohamed_v1,2021-09-08,11803.627862069268
t+5,mohamed_v1,2021-09-15,11719.001477366333
t+5,mohamed_v1,2021-09-22,11456.134376302127
t+5,mohamed_v1,2021-09-29,11137.159024767641
t+5,mohamed_v1,2021-10-06,11149.248913945474
t+5,mohamed_v1,2021-10-13,11159.478019512791
t+5,mohamed_v1,2021-10-20,11623.83664912327
t+5,mohamed_v1,2021-10-27,11779.449033762192
t+5,mohamed_v1,2021-11-03,12188.009710288563
t+5,mohamed_v1,2021-11-10,12074.24555844663
t+5,mohamed_v1,2021-11-17,12068.208435667408
t+5,mohamed_v1,2021-11-24,12096.453222106622
t+5,mohamed_v1,2021-12-02,11827.986770375317
t+5,mohamed_v1,2021-12-09,11943.867345161882
t+5,mohamed_v1,2021-12-16,11734.857563482894
t+5,mohamed_v1,2021-12-23,12040.636608121196
t+5,mohamed_v1,2021-12-31,12068.84809618355
t+5,mohamed_v1,2022-01-07,11523.117729256695
t+5,mohamed_v1,2022-01-14,11527.668745477136
t+5,mohamed_v1,2022-01-24,10717.415629156127
t+5,mohamed_v1,2022-01-31,11013.18355820595
t+5,mohamed_v1,2022-02-07,10772.929521805476
t+5,mohamed_v1,2022-02-14,10541.168377342892
t+5,mohamed_v1,2022-02-22,10255.714309258885
t+5,mohamed_v1,2022-03-01,10359.157349943674
t+5,mohamed_v1,2022-03-08,9808.877808692616
t+5,mohamed_v1,2022-03-15,9954.486257082184
t+5,mohamed_v1,2022-03-22,10828.442496983196
t+5,mohamed_v1,2022-03-29,10823.028275734705
t+5,mohamed_v1,2022-04-05,10823.028275734705
t+5,mohamed_v1,2022-04-12,10823.028275734705
t+5,mohamed_v1,2022-04-20,10873.70390462205
t+5,mohamed_v1,2022-04-27,10094.530204115146
t+5,mohamed_v1,2022-05-04,10503.7161146371
t+5,mohamed_v1,2022-05-11,9300.377443310683
t+5,mohamed_v1,2022-05-18,9278.070377705593
t+5,mohamed_v1,2022-05-25,9281.894390531996
t+5,mohamed_v1,2022-06-02,10018.68402704087
t+5,mohamed_v1,2022-06-09,10013.67468502735
t+5,mohamed_v1,2022-06-16,10013.67468502735
t+5,mohamed_v1,2022-06-24,10865.003592013598
t+5,mohamed_v1,2022-07-01,10404.750905757022
t+5,mohamed_v1,2022-07-11,10659.586848411833
t+5,mohamed_v1,2022-07-18,10672.862848178669
t+5,mohamed_v1,2022-07-25,11073.74043825681
t+5,mohamed_v1,2022-08-01,11626.92962844931
t+5,mohamed_v1,2022-08-08,11621.116163635086
t+5,mohamed_v1,2022-08-15,11621.116163635086
t+5,mohamed_v1,2022-08-22,11621.116163635086
t+5,mohamed_v1,2022-08-29,11247.663147279362
t+5,mohamed_v1,2022-09-06,10827.921234357502
t+5,mohamed_v1,2022-09-13,10851.939024710926
t+5,mohamed_v1,2022-09-20,10668.302160274638
t+5,mohamed_v1,2022-09-27,10141.778079780437
t+5,mohamed_v1,2022-10-04,10424.438156293896
t+5,mohamed_v1,2022-10-11,9708.365226851123
t+5,mohamed_v1,2022-10-18,10030.930904726814
t+5,mohamed_v1,2022-10-25,10501.291698051871
t+5,mohamed_v1,2022-11-01,10496.041052202845
t+5,mohamed_v1,2022-11-08,10496.041052202845
t+5,mohamed_v1,2022-11-15,10496.041052202845
